,time,temp,hum,wind,weather,date
23,10:52 AM,70F,87%,10mph,Cloudy,2017-10-15
24,11:52 AM,72F,81%,12mph,Cloudy,2017-10-15
25,12:52 PM,74F,76%,14mph,Cloudy,2017-10-15
26,1:26 PM,76F,74%,12mph,Mostly Cloudy,2017-10-15
27,1:52 PM,76F,71%,12mph,Mostly Cloudy,2017-10-15
28,2:28 PM,77F,71%,13mph,Partly Cloudy,2017-10-15
29,2:52 PM,78F,68%,14mph,Fair,2017-10-15
30,3:52 PM,78F,68%,13mph,Fair,2017-10-15
31,4:52 PM,76F,76%,8mph,Fair,2017-10-15
32,5:52 PM,74F,82%,9mph,Fair,2017-10-15
33,6:52 PM,73F,81%,10mph,Fair,2017-10-15
34,7:52 PM,73F,81%,12mph,Fair,2017-10-15
35,8:52 PM,73F,79%,12mph,Partly Cloudy,2017-10-15
36,9:52 PM,72F,81%,10mph,Partly Cloudy,2017-10-15
37,10:52 PM,73F,81%,12mph,Cloudy,2017-10-15
0,11:52 PM,73F,84%,7mph,Cloudy,2017-10-16
1,12:52 AM,71F,70%,21mph,Cloudy / Windy,2017-10-16
2,1:52 AM,69F,68%,15mph,Light Rain,2017-10-16
3,2:52 AM,63F,84%,10mph,Rain,2017-10-16
4,3:52 AM,63F,90%,7mph,Light Rain,2017-10-16
5,4:52 AM,63F,87%,6mph,Light Rain,2017-10-16
6,5:52 AM,63F,75%,12mph,Light Rain,2017-10-16
7,6:52 AM,62F,75%,6mph,Cloudy,2017-10-16
8,7:52 AM,62F,72%,10mph,Cloudy,2017-10-16
9,8:52 AM,62F,72%,12mph,Cloudy,2017-10-16
10,9:52 AM,62F,58%,13mph,Cloudy,2017-10-16
11,10:52 AM,63F,52%,16mph,Cloudy,2017-10-16
12,11:52 AM,61F,54%,17mph,Cloudy,2017-10-16
13,12:52 PM,64F,48%,22mph,Cloudy / Windy,2017-10-16
14,1:52 PM,62F,46%,17mph,Cloudy,2017-10-16
15,2:52 PM,65F,37%,20mph,Mostly Cloudy,2017-10-16
16,3:52 PM,65F,34%,17mph,Partly Cloudy,2017-10-16
17,4:52 PM,63F,35%,17mph,Partly Cloudy,2017-10-16
18,5:52 PM,61F,39%,13mph,Partly Cloudy,2017-10-16
19,6:52 PM,59F,42%,9mph,Partly Cloudy,2017-10-16
20,7:52 PM,58F,44%,10mph,Fair,2017-10-16
21,8:52 PM,57F,47%,14mph,Fair,2017-10-16
22,9:52 PM,55F,53%,12mph,Fair,2017-10-16
23,10:52 PM,54F,55%,14mph,Fair,2017-10-16
0,11:52 PM,52F,59%,10mph,Fair,2017-10-17
1,12:52 AM,50F,63%,7mph,Fair,2017-10-17
2,1:52 AM,50F,66%,9mph,Fair,2017-10-17
3,2:52 AM,49F,66%,9mph,Fair,2017-10-17
4,3:52 AM,49F,59%,13mph,Fair,2017-10-17
5,4:52 AM,48F,63%,7mph,Fair,2017-10-17
6,5:52 AM,47F,68%,7mph,Fair,2017-10-17
7,6:52 AM,48F,61%,9mph,Fair,2017-10-17
8,7:52 AM,50F,59%,9mph,Fair,2017-10-17
9,8:52 AM,53F,50%,10mph,Fair,2017-10-17
10,9:52 AM,55F,43%,14mph,Fair,2017-10-17
11,10:52 AM,58F,39%,7mph,Fair,2017-10-17
12,11:52 AM,60F,39%,9mph,Fair,2017-10-17
13,12:52 PM,60F,36%,5mph,Fair,2017-10-17
14,1:52 PM,63F,33%,0mph,Fair,2017-10-17
15,2:52 PM,63F,31%,5mph,Fair,2017-10-17
16,3:52 PM,62F,31%,0mph,Fair,2017-10-17
17,4:52 PM,60F,36%,3mph,Fair,2017-10-17
18,5:52 PM,59F,39%,7mph,Fair,2017-10-17
19,6:52 PM,57F,45%,7mph,Fair,2017-10-17
20,7:52 PM,54F,59%,7mph,Fair,2017-10-17
21,8:52 PM,53F,66%,6mph,Fair,2017-10-17
22,9:52 PM,51F,74%,5mph,Fair,2017-10-17
23,10:52 PM,50F,71%,6mph,Fair,2017-10-17
0,11:52 PM,49F,74%,6mph,Haze,2017-10-18
1,12:52 AM,50F,77%,0mph,Fair,2017-10-18
2,1:52 AM,49F,80%,0mph,Fair,2017-10-18
3,2:52 AM,48F,77%,3mph,Fair,2017-10-18
4,3:52 AM,47F,80%,3mph,Partly Cloudy,2017-10-18
5,4:52 AM,48F,74%,3mph,Fair,2017-10-18
6,5:52 AM,46F,79%,3mph,Fair,2017-10-18
7,6:52 AM,48F,74%,0mph,Partly Cloudy,2017-10-18
8,7:52 AM,51F,68%,5mph,Fair,2017-10-18
9,8:52 AM,56F,62%,5mph,Fair,2017-10-18
10,9:52 AM,60F,57%,5mph,Fair,2017-10-18
11,10:52 AM,63F,54%,7mph,Fair,2017-10-18
12,11:52 AM,66F,45%,8mph,Fair,2017-10-18
13,12:52 PM,69F,45%,8mph,Fair,2017-10-18
14,1:52 PM,70F,39%,9mph,Fair,2017-10-18
15,2:52 PM,69F,40%,7mph,Fair,2017-10-18
16,3:52 PM,69F,44%,8mph,Fair,2017-10-18
17,4:52 PM,67F,40%,10mph,Fair,2017-10-18
18,5:52 PM,63F,56%,8mph,Fair,2017-10-18
19,6:52 PM,61F,62%,7mph,Fair,2017-10-18
20,7:52 PM,60F,64%,6mph,Partly Cloudy,2017-10-18
21,8:52 PM,59F,69%,7mph,Partly Cloudy,2017-10-18
22,9:52 PM,57F,74%,5mph,Fair,2017-10-18
23,10:52 PM,56F,80%,5mph,Mostly Cloudy,2017-10-18
0,11:52 PM,53F,86%,6mph,Fair,2017-10-19
1,12:52 AM,53F,83%,5mph,Partly Cloudy,2017-10-19
2,1:52 AM,51F,83%,5mph,Partly Cloudy,2017-10-19
3,2:52 AM,51F,83%,5mph,Partly Cloudy,2017-10-19
4,3:52 AM,51F,86%,3mph,Mostly Cloudy,2017-10-19
5,4:52 AM,49F,93%,6mph,Cloudy,2017-10-19
6,5:52 AM,50F,89%,3mph,Partly Cloudy,2017-10-19
7,6:52 AM,50F,93%,3mph,Fair,2017-10-19
8,7:52 AM,54F,86%,6mph,Fair,2017-10-19
9,8:52 AM,58F,78%,7mph,Fair,2017-10-19
10,9:52 AM,61F,67%,9mph,Fair,2017-10-19
11,10:52 AM,65F,56%,9mph,Fair,2017-10-19
12,11:52 AM,68F,45%,10mph,Fair,2017-10-19
13,12:52 PM,69F,47%,10mph,Fair,2017-10-19
14,1:52 PM,71F,45%,10mph,Fair,2017-10-19
15,2:52 PM,71F,49%,10mph,Partly Cloudy,2017-10-19
16,3:52 PM,71F,49%,9mph,Partly Cloudy,2017-10-19
17,4:52 PM,69F,44%,5mph,Partly Cloudy,2017-10-19
18,5:52 PM,65F,68%,9mph,Fair,2017-10-19
19,6:52 PM,63F,75%,7mph,Fair,2017-10-19
20,7:52 PM,63F,67%,5mph,Fair,2017-10-19
21,8:52 PM,60F,72%,5mph,Fair,2017-10-19
22,9:52 PM,59F,81%,6mph,Fair,2017-10-19
23,10:52 PM,59F,83%,5mph,Fair,2017-10-19
0,11:52 PM,59F,75%,5mph,Fair,2017-10-20
1,12:52 AM,57F,81%,5mph,Fair,2017-10-20
2,1:52 AM,55F,89%,3mph,Fair,2017-10-20
3,2:52 AM,55F,93%,0mph,Fair,2017-10-20
4,3:52 AM,56F,93%,5mph,Fair,2017-10-20
5,4:52 AM,56F,90%,0mph,Fair,2017-10-20
6,5:52 AM,56F,93%,0mph,Mostly Cloudy,2017-10-20
7,6:52 AM,60F,80%,0mph,Mostly Cloudy,2017-10-20
8,7:52 AM,67F,54%,12mph,Mostly Cloudy,2017-10-20
9,8:52 AM,69F,51%,9mph,Cloudy,2017-10-20
10,9:52 AM,72F,49%,12mph,Mostly Cloudy,2017-10-20
11,10:52 AM,72F,48%,14mph,Mostly Cloudy,2017-10-20
12,11:52 AM,75F,41%,9mph,Mostly Cloudy,2017-10-20
13,12:52 PM,76F,35%,13mph,Mostly Cloudy,2017-10-20
14,1:52 PM,76F,33%,7mph,Partly Cloudy,2017-10-20
15,2:52 PM,76F,33%,5mph,Partly Cloudy,2017-10-20
16,3:52 PM,75F,36%,10mph,Fair,2017-10-20
17,4:52 PM,73F,38%,8mph,Partly Cloudy,2017-10-20
18,5:52 PM,71F,41%,6mph,Partly Cloudy,2017-10-20
19,6:52 PM,66F,59%,3mph,Fair,2017-10-20
20,7:52 PM,65F,68%,0mph,Fair,2017-10-20
21,8:52 PM,63F,72%,0mph,Fair,2017-10-20
22,9:52 PM,60F,78%,5mph,Fair,2017-10-20
23,10:52 PM,60F,78%,3mph,Fair,2017-10-20
0,11:52 PM,59F,75%,3mph,Fair,2017-10-21
1,12:52 AM,58F,78%,0mph,Fair,2017-10-21
2,1:52 AM,56F,80%,0mph,Partly Cloudy,2017-10-21
3,2:52 AM,54F,90%,3mph,Fair,2017-10-21
4,3:52 AM,54F,86%,3mph,Fair,2017-10-21
5,4:52 AM,52F,89%,6mph,Fair,2017-10-21
6,5:52 AM,52F,86%,6mph,Fair,2017-10-21
7,6:52 AM,54F,83%,5mph,Mostly Cloudy,2017-10-21
8,7:52 AM,58F,81%,3mph,Partly Cloudy,2017-10-21
9,8:52 AM,62F,72%,0mph,Partly Cloudy,2017-10-21
10,9:52 AM,68F,55%,3mph,Partly Cloudy,2017-10-21
11,10:52 AM,73F,35%,0mph,Mostly Cloudy,2017-10-21
12,11:52 AM,75F,27%,5mph,Mostly Cloudy,2017-10-21
13,12:52 PM,76F,30%,5mph,Mostly Cloudy,2017-10-21
14,1:52 PM,77F,30%,5mph,Mostly Cloudy,2017-10-21
15,2:52 PM,77F,30%,3mph,Mostly Cloudy,2017-10-21
16,3:52 PM,75F,33%,6mph,Mostly Cloudy,2017-10-21
17,4:52 PM,71F,51%,3mph,Cloudy,2017-10-21
18,5:52 PM,69F,49%,7mph,Cloudy,2017-10-21
19,6:52 PM,67F,51%,7mph,Cloudy,2017-10-21
20,7:52 PM,66F,59%,3mph,Mostly Cloudy,2017-10-21
21,8:52 PM,65F,63%,0mph,Cloudy,2017-10-21
22,9:52 PM,62F,65%,0mph,Mostly Cloudy,2017-10-21
23,10:52 PM,61F,67%,0mph,Mostly Cloudy,2017-10-21
0,11:52 PM,59F,75%,0mph,Mostly Cloudy,2017-10-22
1,12:52 AM,58F,78%,0mph,Mostly Cloudy,2017-10-22
2,1:52 AM,58F,78%,0mph,Mostly Cloudy,2017-10-22
3,2:52 AM,56F,84%,0mph,Cloudy,2017-10-22
4,3:52 AM,56F,80%,5mph,Partly Cloudy,2017-10-22
5,4:52 AM,54F,86%,5mph,Mostly Cloudy,2017-10-22
6,5:52 AM,55F,86%,3mph,Mostly Cloudy,2017-10-22
7,6:52 AM,55F,86%,6mph,Mostly Cloudy,2017-10-22
8,7:52 AM,57F,87%,0mph,Mostly Cloudy,2017-10-22
9,8:52 AM,61F,81%,0mph,Partly Cloudy,2017-10-22
10,9:52 AM,66F,73%,0mph,Partly Cloudy,2017-10-22
11,10:52 AM,71F,57%,0mph,Mostly Cloudy,2017-10-22
12,11:52 AM,75F,50%,7mph,Mostly Cloudy,2017-10-22
13,12:52 PM,76F,48%,7mph,Mostly Cloudy,2017-10-22
14,1:52 PM,76F,48%,8mph,Mostly Cloudy,2017-10-22
15,2:52 PM,76F,46%,8mph,Mostly Cloudy,2017-10-22
16,3:52 PM,75F,51%,6mph,Mostly Cloudy,2017-10-22
17,4:52 PM,73F,53%,13mph,Mostly Cloudy,2017-10-22
18,5:52 PM,70F,44%,9mph,Mostly Cloudy,2017-10-22
19,6:52 PM,66F,50%,8mph,Partly Cloudy,2017-10-22
20,7:52 PM,66F,65%,9mph,Mostly Cloudy,2017-10-22
21,8:52 PM,65F,70%,5mph,Mostly Cloudy,2017-10-22
22,9:52 PM,64F,80%,7mph,Mostly Cloudy,2017-10-22
23,10:52 PM,64F,87%,8mph,Mostly Cloudy,2017-10-22
0,11:52 PM,63F,90%,5mph,Cloudy,2017-10-23
1,12:52 AM,63F,93%,3mph,Cloudy,2017-10-23
2,1:52 AM,61F,97%,5mph,Partly Cloudy,2017-10-23
3,2:17 AM,60F,96%,7mph,Fair,2017-10-23
4,2:35 AM,60F,96%,7mph,Cloudy,2017-10-23
5,2:52 AM,60F,96%,8mph,Cloudy,2017-10-23
6,3:52 AM,61F,97%,7mph,Cloudy,2017-10-23
7,4:00 AM,61F,100%,7mph,Cloudy,2017-10-23
8,4:11 AM,61F,100%,7mph,Fog,2017-10-23
9,4:52 AM,61F,100%,6mph,Fog,2017-10-23
10,4:57 AM,61F,100%,6mph,Fog,2017-10-23
11,5:00 AM,60F,100%,5mph,Fog,2017-10-23
12,5:03 AM,60F,100%,5mph,Fog,2017-10-23
13,5:37 AM,61F,100%,3mph,Fog,2017-10-23
14,5:52 AM,62F,100%,5mph,Fog,2017-10-23
15,6:52 AM,62F,100%,0mph,Fog,2017-10-23
16,7:01 AM,63F,100%,0mph,Cloudy,2017-10-23
17,7:15 AM,63F,100%,0mph,Cloudy,2017-10-23
18,7:24 AM,63F,100%,0mph,Cloudy,2017-10-23
19,7:52 AM,64F,100%,0mph,Cloudy,2017-10-23
20,8:52 AM,66F,96%,6mph,Cloudy,2017-10-23
21,9:38 AM,68F,87%,6mph,Cloudy,2017-10-23
22,9:52 AM,68F,90%,3mph,Cloudy,2017-10-23
23,10:09 AM,70F,84%,5mph,Mostly Cloudy,2017-10-23
24,10:52 AM,72F,81%,6mph,Cloudy,2017-10-23
25,11:52 AM,75F,69%,13mph,Cloudy,2017-10-23
26,12:52 PM,76F,62%,16mph,Cloudy,2017-10-23
27,1:52 PM,76F,60%,18mph,Cloudy,2017-10-23
28,2:52 PM,75F,66%,18mph,Cloudy,2017-10-23
29,3:52 PM,74F,68%,14mph,Cloudy,2017-10-23
30,4:52 PM,73F,71%,14mph,Cloudy,2017-10-23
31,5:52 PM,72F,76%,13mph,Cloudy,2017-10-23
32,6:46 PM,73F,73%,17mph,Cloudy,2017-10-23
33,6:52 PM,73F,76%,18mph,Cloudy,2017-10-23
34,6:54 PM,73F,76%,16mph,Mostly Cloudy,2017-10-23
35,7:52 PM,73F,79%,14mph,Cloudy,2017-10-23
36,8:39 PM,73F,79%,12mph,Mostly Cloudy,2017-10-23
37,8:50 PM,73F,78%,15mph,Mostly Cloudy,2017-10-23
38,8:52 PM,73F,79%,15mph,Mostly Cloudy,2017-10-23
39,9:07 PM,73F,79%,16mph,Cloudy,2017-10-23
40,9:52 PM,72F,84%,15mph,Light Rain,2017-10-23
41,10:41 PM,71F,87%,26mph,Light Rain / Windy,2017-10-23
42,10:52 PM,71F,90%,15mph,Light Rain,2017-10-23
0,11:12 PM,70F,93%,16mph,Light Rain,2017-10-24
1,11:52 PM,71F,90%,13mph,Cloudy,2017-10-24
2,12:36 AM,71F,90%,16mph,Cloudy,2017-10-24
3,12:52 AM,72F,87%,16mph,Light Rain,2017-10-24
4,12:57 AM,72F,87%,15mph,Light Rain,2017-10-24
5,1:03 AM,72F,87%,16mph,Light Rain,2017-10-24
6,1:52 AM,72F,84%,14mph,Cloudy,2017-10-24
7,1:57 AM,72F,84%,20mph,Cloudy,2017-10-24
8,2:26 AM,70F,93%,22mph,Heavy Rain / Windy,2017-10-24
9,2:31 AM,69F,93%,23mph,Heavy Rain / Windy,2017-10-24
10,2:52 AM,65F,93%,17mph,Light Rain,2017-10-24
11,3:36 AM,64F,93%,13mph,Cloudy,2017-10-24
12,3:52 AM,64F,93%,9mph,Light Rain,2017-10-24
13,4:49 AM,63F,94%,10mph,Mostly Cloudy,2017-10-24
14,4:52 AM,63F,93%,13mph,Mostly Cloudy,2017-10-24
15,5:52 AM,62F,93%,13mph,Cloudy,2017-10-24
16,5:56 AM,63F,90%,12mph,Cloudy,2017-10-24
17,6:52 AM,61F,93%,8mph,Mostly Cloudy,2017-10-24
18,7:14 AM,61F,93%,9mph,Partly Cloudy,2017-10-24
19,7:41 AM,62F,90%,12mph,Mostly Cloudy,2017-10-24
20,7:52 AM,62F,86%,8mph,Mostly Cloudy,2017-10-24
21,8:45 AM,64F,87%,12mph,Mostly Cloudy,2017-10-24
22,8:52 AM,64F,87%,13mph,Mostly Cloudy,2017-10-24
23,9:21 AM,63F,87%,13mph,Partly Cloudy,2017-10-24
24,9:52 AM,65F,81%,10mph,Partly Cloudy,2017-10-24
25,10:52 AM,68F,70%,9mph,Fair,2017-10-24
26,11:52 AM,70F,63%,15mph,Fair,2017-10-24
27,12:52 PM,70F,63%,15mph,Partly Cloudy,2017-10-24
28,1:52 PM,71F,61%,14mph,Mostly Cloudy,2017-10-24
29,2:52 PM,73F,55%,15mph,Partly Cloudy,2017-10-24
30,3:52 PM,72F,57%,13mph,Partly Cloudy,2017-10-24
31,4:52 PM,70F,59%,12mph,Partly Cloudy,2017-10-24
32,5:52 PM,68F,63%,6mph,Partly Cloudy,2017-10-24
33,6:52 PM,66F,70%,6mph,Fair,2017-10-24
34,7:52 PM,64F,78%,5mph,Fair,2017-10-24
35,8:52 PM,63F,78%,0mph,Fair,2017-10-24
36,9:52 PM,64F,70%,5mph,Fair,2017-10-24
37,10:52 PM,61F,72%,12mph,Fair,2017-10-24
0,11:52 PM,59F,64%,10mph,Fair,2017-10-25
1,12:52 AM,57F,62%,5mph,Fair,2017-10-25
2,1:52 AM,55F,64%,8mph,Partly Cloudy,2017-10-25
3,2:52 AM,56F,62%,7mph,Mostly Cloudy,2017-10-25
4,3:52 AM,56F,60%,6mph,Mostly Cloudy,2017-10-25
5,4:52 AM,56F,57%,7mph,Cloudy,2017-10-25
6,5:52 AM,57F,53%,8mph,Mostly Cloudy,2017-10-25
7,6:52 AM,56F,57%,8mph,Mostly Cloudy,2017-10-25
8,7:52 AM,57F,53%,9mph,Mostly Cloudy,2017-10-25
9,8:52 AM,59F,46%,14mph,Mostly Cloudy,2017-10-25
10,9:52 AM,61F,44%,15mph,Partly Cloudy,2017-10-25
11,10:52 AM,61F,44%,7mph,Mostly Cloudy,2017-10-25
12,11:52 AM,62F,43%,6mph,Mostly Cloudy,2017-10-25
13,12:52 PM,63F,41%,5mph,Mostly Cloudy,2017-10-25
14,1:52 PM,63F,40%,3mph,Partly Cloudy,2017-10-25
15,2:52 PM,63F,41%,3mph,Partly Cloudy,2017-10-25
16,3:52 PM,63F,41%,0mph,Partly Cloudy,2017-10-25
17,4:52 PM,62F,41%,0mph,Partly Cloudy,2017-10-25
18,5:52 PM,60F,42%,7mph,Mostly Cloudy,2017-10-25
19,6:52 PM,59F,49%,15mph,Cloudy,2017-10-25
20,7:52 PM,57F,51%,15mph,Cloudy,2017-10-25
21,8:52 PM,55F,55%,13mph,Mostly Cloudy,2017-10-25
22,9:52 PM,52F,61%,13mph,Partly Cloudy,2017-10-25
23,10:52 PM,51F,61%,12mph,Partly Cloudy,2017-10-25
0,11:52 PM,50F,66%,8mph,Mostly Cloudy,2017-10-26
1,12:52 AM,51F,63%,9mph,Mostly Cloudy,2017-10-26
2,1:52 AM,51F,63%,10mph,Cloudy,2017-10-26
3,2:52 AM,51F,63%,9mph,Cloudy,2017-10-26
4,3:52 AM,51F,63%,15mph,Cloudy,2017-10-26
5,4:52 AM,50F,66%,10mph,Cloudy,2017-10-26
6,5:52 AM,50F,66%,9mph,Mostly Cloudy,2017-10-26
7,6:52 AM,50F,66%,15mph,Cloudy,2017-10-26
8,7:52 AM,51F,63%,13mph,Cloudy,2017-10-26
9,8:52 AM,52F,61%,14mph,Cloudy,2017-10-26
10,9:52 AM,56F,51%,14mph,Mostly Cloudy,2017-10-26
11,10:52 AM,55F,49%,17mph,Cloudy,2017-10-26
12,11:52 AM,57F,45%,12mph,Cloudy,2017-10-26
13,12:52 PM,61F,34%,18mph,Fair,2017-10-26
14,1:52 PM,62F,32%,17mph,Fair,2017-10-26
15,2:52 PM,62F,34%,14mph,Fair,2017-10-26
16,3:52 PM,61F,36%,10mph,Partly Cloudy,2017-10-26
17,4:52 PM,58F,39%,9mph,Fair,2017-10-26
18,5:52 PM,56F,42%,8mph,Fair,2017-10-26
19,6:52 PM,54F,47%,7mph,Fair,2017-10-26
20,7:52 PM,54F,45%,8mph,Fair,2017-10-26
21,8:52 PM,53F,47%,9mph,Fair,2017-10-26
22,9:52 PM,51F,48%,9mph,Fair,2017-10-26
23,10:52 PM,50F,52%,5mph,Fair,2017-10-26
0,11:52 PM,49F,56%,0mph,Fair,2017-10-27
1,12:52 AM,46F,66%,5mph,Fair,2017-10-27
2,1:52 AM,46F,68%,0mph,Fair,2017-10-27
3,2:52 AM,45F,74%,3mph,Fair,2017-10-27
4,3:52 AM,43F,76%,5mph,Fair,2017-10-27
5,4:52 AM,45F,71%,0mph,Fair,2017-10-27
6,5:52 AM,46F,73%,0mph,Fair,2017-10-27
7,6:52 AM,46F,83%,6mph,Fair,2017-10-27
8,7:52 AM,49F,77%,3mph,Fair,2017-10-27
9,8:52 AM,54F,66%,7mph,Fair,2017-10-27
10,9:52 AM,56F,60%,9mph,Fair,2017-10-27
11,10:52 AM,59F,55%,7mph,Fair,2017-10-27
12,11:52 AM,62F,48%,8mph,Fair,2017-10-27
13,12:52 PM,67F,44%,9mph,Fair,2017-10-27
14,1:52 PM,67F,45%,10mph,Fair,2017-10-27
15,2:52 PM,68F,47%,12mph,Fair,2017-10-27
16,3:52 PM,68F,50%,10mph,Fair,2017-10-27
17,4:52 PM,66F,48%,10mph,Fair,2017-10-27
18,5:52 PM,63F,56%,7mph,Fair,2017-10-27
19,6:52 PM,62F,58%,8mph,Fair,2017-10-27
20,7:52 PM,60F,60%,8mph,Fair,2017-10-27
21,8:52 PM,59F,64%,9mph,Fair,2017-10-27
22,9:52 PM,57F,72%,6mph,Fair,2017-10-27
23,10:52 PM,58F,70%,9mph,Fair,2017-10-27
0,11:52 PM,58F,67%,12mph,Fair,2017-10-28
1,12:52 AM,58F,67%,13mph,Fair,2017-10-28
2,1:52 AM,57F,67%,9mph,Fair,2017-10-28
3,2:52 AM,55F,69%,7mph,Fair,2017-10-28
4,3:52 AM,55F,74%,10mph,Fair,2017-10-28
5,4:52 AM,55F,74%,12mph,Fair,2017-10-28
6,5:52 AM,54F,77%,10mph,Partly Cloudy,2017-10-28
7,6:52 AM,54F,75%,10mph,Partly Cloudy,2017-10-28
8,7:52 AM,56F,72%,10mph,Partly Cloudy,2017-10-28
9,8:52 AM,60F,67%,13mph,Partly Cloudy,2017-10-28
10,9:52 AM,64F,60%,13mph,Mostly Cloudy,2017-10-28
11,10:52 AM,66F,59%,12mph,Mostly Cloudy,2017-10-28
12,11:52 AM,68F,55%,15mph,Mostly Cloudy,2017-10-28
13,12:52 PM,71F,49%,14mph,Cloudy,2017-10-28
14,1:52 PM,71F,49%,13mph,Mostly Cloudy,2017-10-28
15,2:52 PM,71F,49%,12mph,Mostly Cloudy,2017-10-28
16,3:52 PM,69F,61%,9mph,Cloudy,2017-10-28
17,4:52 PM,68F,63%,6mph,Cloudy,2017-10-28
18,5:52 PM,66F,73%,6mph,Cloudy,2017-10-28
19,6:52 PM,67F,66%,12mph,Mostly Cloudy,2017-10-28
20,7:52 PM,66F,73%,12mph,Cloudy,2017-10-28
21,8:52 PM,65F,78%,9mph,Cloudy,2017-10-28
22,9:52 PM,65F,81%,8mph,Cloudy,2017-10-28
23,10:52 PM,64F,87%,10mph,Cloudy,2017-10-28
0,11:52 PM,64F,90%,8mph,Cloudy,2017-10-29
1,12:52 AM,64F,93%,7mph,Cloudy,2017-10-29
2,1:52 AM,64F,93%,5mph,Cloudy,2017-10-29
3,2:52 AM,65F,93%,8mph,Light Rain,2017-10-29
4,3:52 AM,65F,93%,7mph,Light Rain,2017-10-29
5,4:52 AM,65F,93%,17mph,Light Rain,2017-10-29
6,5:40 AM,65F,93%,10mph,Cloudy,2017-10-29
7,5:52 AM,65F,93%,8mph,Cloudy,2017-10-29
8,6:52 AM,65F,90%,7mph,Cloudy,2017-10-29
9,7:52 AM,65F,93%,5mph,Cloudy,2017-10-29
10,8:52 AM,65F,93%,6mph,Cloudy,2017-10-29
11,9:15 AM,65F,97%,7mph,Light Rain,2017-10-29
12,9:52 AM,66F,93%,12mph,Cloudy,2017-10-29
13,10:52 AM,67F,93%,5mph,Cloudy,2017-10-29
14,11:52 AM,68F,90%,5mph,Cloudy,2017-10-29
15,12:44 PM,68F,90%,6mph,Cloudy,2017-10-29
16,12:52 PM,68F,90%,6mph,Cloudy,2017-10-29
17,1:52 PM,66F,87%,14mph,Light Rain,2017-10-29
18,2:19 PM,61F,93%,12mph,Light Rain,2017-10-29
19,2:52 PM,60F,93%,9mph,Light Rain,2017-10-29
20,3:20 PM,60F,93%,9mph,Light Rain,2017-10-29
21,3:52 PM,60F,93%,13mph,Light Rain,2017-10-29
22,4:10 PM,59F,96%,17mph,Light Rain,2017-10-29
23,4:52 PM,56F,93%,17mph,Light Rain,2017-10-29
24,4:55 PM,56F,93%,18mph,Light Rain,2017-10-29
25,5:52 PM,52F,93%,22mph,Rain / Windy,2017-10-29
26,6:52 PM,49F,93%,21mph,Rain / Windy,2017-10-29
27,7:20 PM,48F,93%,25mph,Heavy Rain / Windy,2017-10-29
28,7:52 PM,48F,89%,33mph,Rain / Windy,2017-10-29
29,7:55 PM,48F,89%,31mph,Rain / Windy,2017-10-29
30,8:13 PM,48F,89%,18mph,Light Rain,2017-10-29
31,8:18 PM,48F,89%,14mph,Light Rain,2017-10-29
32,8:24 PM,48F,89%,16mph,Light Rain,2017-10-29
33,8:26 PM,48F,89%,13mph,Light Rain,2017-10-29
34,8:29 PM,48F,89%,15mph,Light Rain,2017-10-29
35,8:36 PM,48F,89%,13mph,Heavy Rain,2017-10-29
36,8:44 PM,47F,93%,17mph,Heavy Rain,2017-10-29
37,8:46 PM,46F,93%,24mph,Heavy Rain / Windy,2017-10-29
38,8:52 PM,47F,93%,20mph,Rain,2017-10-29
39,9:52 PM,48F,86%,17mph,Light Rain,2017-10-29
40,10:31 PM,47F,90%,14mph,Rain,2017-10-29
41,10:44 PM,47F,90%,17mph,Rain,2017-10-29
42,10:52 PM,47F,90%,16mph,Rain,2017-10-29
43,10:55 PM,47F,90%,16mph,Rain,2017-10-29
0,11:27 PM,47F,86%,21mph,Light Rain / Windy,2017-10-30
1,11:52 PM,47F,83%,22mph,Light Rain / Windy,2017-10-30
2,12:52 AM,46F,86%,22mph,Light Rain / Windy,2017-10-30
3,1:52 AM,46F,86%,16mph,Light Rain,2017-10-30
4,2:52 AM,46F,83%,15mph,Light Rain,2017-10-30
5,3:52 AM,46F,76%,16mph,Light Rain,2017-10-30
6,4:52 AM,48F,66%,18mph,Cloudy,2017-10-30
7,5:52 AM,48F,66%,16mph,Cloudy,2017-10-30
8,6:52 AM,48F,63%,15mph,Partly Cloudy,2017-10-30
9,7:52 AM,49F,59%,15mph,Mostly Cloudy,2017-10-30
10,8:52 AM,49F,54%,16mph,Mostly Cloudy,2017-10-30
11,9:52 AM,50F,50%,16mph,Mostly Cloudy,2017-10-30
12,10:52 AM,53F,47%,15mph,Fair,2017-10-30
13,11:52 AM,55F,42%,13mph,Fair,2017-10-30
14,12:52 PM,57F,36%,13mph,Fair,2017-10-30
15,1:52 PM,58F,36%,16mph,Fair,2017-10-30
16,2:52 PM,59F,35%,14mph,Fair,2017-10-30
17,3:52 PM,59F,35%,9mph,Fair,2017-10-30
18,4:52 PM,57F,40%,8mph,Fair,2017-10-30
19,5:52 PM,54F,53%,7mph,Fair,2017-10-30
20,6:52 PM,53F,57%,10mph,Fair,2017-10-30
21,7:52 PM,53F,59%,12mph,Fair,2017-10-30
22,8:52 PM,51F,66%,10mph,Fair,2017-10-30
23,9:52 PM,51F,66%,12mph,Fair,2017-10-30
24,10:52 PM,51F,61%,10mph,Fair,2017-10-30
0,11:52 PM,51F,56%,10mph,Fair,2017-10-31
