,time,temp,hum,wind,weather,date
708,1:52 AM,73F,87%,0mph,Fair,2017-09-25
709,2:52 AM,72F,87%,3mph,Fair,2017-09-25
710,3:52 AM,72F,91%,0mph,Fair,2017-09-25
711,4:52 AM,71F,87%,5mph,Fair,2017-09-25
712,5:52 AM,72F,87%,0mph,Partly Cloudy,2017-09-25
713,6:52 AM,73F,87%,0mph,Mostly Cloudy,2017-09-25
714,7:52 AM,76F,79%,3mph,Partly Cloudy,2017-09-25
715,8:52 AM,80F,67%,0mph,Partly Cloudy,2017-09-25
716,9:52 AM,84F,56%,0mph,Mostly Cloudy,2017-09-25
717,10:52 AM,86F,53%,0mph,Mostly Cloudy,2017-09-25
718,11:52 AM,88F,49%,7mph,Mostly Cloudy,2017-09-25
719,12:52 PM,90F,46%,6mph,Mostly Cloudy,2017-09-25
720,1:52 PM,91F,45%,9mph,Mostly Cloudy,2017-09-25
721,2:52 PM,90F,46%,3mph,Mostly Cloudy,2017-09-25
722,3:52 PM,88F,48%,8mph,Mostly Cloudy,2017-09-25
723,4:52 PM,86F,55%,10mph,Mostly Cloudy,2017-09-25
724,5:52 PM,84F,61%,7mph,Mostly Cloudy,2017-09-25
725,6:52 PM,82F,65%,6mph,Mostly Cloudy,2017-09-25
726,7:52 PM,80F,71%,7mph,Mostly Cloudy,2017-09-25
727,8:52 PM,78F,71%,10mph,Mostly Cloudy,2017-09-25
728,9:52 PM,77F,71%,5mph,Cloudy,2017-09-25
729,10:52 PM,76F,74%,8mph,Mostly Cloudy,2017-09-25
730,11:52 PM,75F,73%,9mph,Mostly Cloudy,2017-09-26
731,12:52 AM,73F,79%,7mph,Mostly Cloudy,2017-09-26
732,1:52 AM,72F,78%,9mph,Mostly Cloudy,2017-09-26
733,2:52 AM,72F,81%,10mph,Partly Cloudy,2017-09-26
734,3:52 AM,71F,87%,8mph,Partly Cloudy,2017-09-26
735,4:52 AM,70F,90%,7mph,Mostly Cloudy,2017-09-26
736,5:52 AM,69F,93%,8mph,Partly Cloudy,2017-09-26
737,6:52 AM,71F,87%,6mph,Partly Cloudy,2017-09-26
738,7:23 AM,71F,87%,10mph,Mostly Cloudy,2017-09-26
739,7:52 AM,72F,87%,9mph,Mostly Cloudy,2017-09-26
740,8:52 AM,73F,84%,10mph,Mostly Cloudy,2017-09-26
741,9:19 AM,74F,82%,10mph,Mostly Cloudy,2017-09-26
742,9:52 AM,75F,79%,9mph,Mostly Cloudy,2017-09-26
743,10:30 AM,76F,76%,10mph,Cloudy,2017-09-26
744,10:52 AM,77F,74%,13mph,Cloudy,2017-09-26
745,11:52 AM,80F,69%,10mph,Cloudy,2017-09-26
746,12:52 PM,83F,63%,9mph,Cloudy,2017-09-26
747,1:52 PM,85F,59%,13mph,Mostly Cloudy,2017-09-26
748,2:52 PM,85F,59%,9mph,Mostly Cloudy,2017-09-26
749,3:52 PM,83F,63%,12mph,Mostly Cloudy,2017-09-26
750,4:52 PM,82F,71%,8mph,Mostly Cloudy,2017-09-26
751,5:52 PM,81F,72%,8mph,Mostly Cloudy,2017-09-26
752,6:52 PM,81F,69%,6mph,Cloudy,2017-09-26
753,7:52 PM,80F,71%,7mph,Mostly Cloudy,2017-09-26
754,8:52 PM,78F,79%,6mph,Mostly Cloudy,2017-09-26
755,9:52 PM,78F,76%,9mph,Partly Cloudy,2017-09-26
756,10:52 PM,78F,76%,8mph,Partly Cloudy,2017-09-26
757,11:52 PM,77F,79%,8mph,Cloudy,2017-09-27
758,12:52 AM,76F,85%,7mph,Partly Cloudy,2017-09-27
759,1:52 AM,76F,82%,8mph,Fair,2017-09-27
760,2:52 AM,74F,87%,9mph,Fair,2017-09-27
761,3:52 AM,74F,85%,8mph,Fair,2017-09-27
762,4:52 AM,73F,87%,9mph,Fair,2017-09-27
763,5:43 AM,73F,84%,10mph,Mostly Cloudy,2017-09-27
764,5:52 AM,74F,82%,12mph,Mostly Cloudy,2017-09-27
765,6:48 AM,73F,88%,13mph,Mostly Cloudy,2017-09-27
766,6:52 AM,74F,85%,13mph,Mostly Cloudy,2017-09-27
767,7:11 AM,75F,84%,10mph,Partly Cloudy,2017-09-27
768,7:52 AM,77F,82%,12mph,Partly Cloudy,2017-09-27
769,8:52 AM,81F,72%,12mph,Fair,2017-09-27
770,9:52 AM,83F,67%,13mph,Partly Cloudy,2017-09-27
771,10:19 AM,85F,65%,10mph,Mostly Cloudy,2017-09-27
772,10:52 AM,85F,65%,10mph,Mostly Cloudy,2017-09-27
773,10:58 AM,84F,67%,13mph,Mostly Cloudy,2017-09-27
774,11:52 AM,87F,61%,9mph,Mostly Cloudy,2017-09-27
775,12:52 PM,89F,55%,12mph,Partly Cloudy,2017-09-27
776,1:52 PM,90F,52%,13mph,Partly Cloudy,2017-09-27
777,2:52 PM,91F,48%,12mph,Partly Cloudy,2017-09-27
778,3:52 PM,91F,48%,13mph,Mostly Cloudy,2017-09-27
779,4:52 PM,89F,50%,16mph,Partly Cloudy,2017-09-27
780,5:52 PM,86F,57%,8mph,Fair,2017-09-27
781,6:52 PM,83F,65%,9mph,Fair,2017-09-27
782,7:52 PM,83F,60%,10mph,Fair,2017-09-27
783,8:52 PM,81F,65%,8mph,Fair,2017-09-27
784,9:52 PM,78F,68%,8mph,Fair,2017-09-27
785,10:52 PM,76F,74%,6mph,Fair,2017-09-27
786,11:52 PM,78F,62%,6mph,Fair,2017-09-28
787,12:52 AM,75F,79%,6mph,Fair,2017-09-28
788,1:52 AM,75F,73%,8mph,Fair,2017-09-28
789,2:52 AM,76F,69%,12mph,Fair,2017-09-28
790,3:52 AM,74F,76%,10mph,Fair,2017-09-28
791,4:52 AM,75F,73%,12mph,Fair,2017-09-28
792,5:52 AM,75F,71%,16mph,Fair,2017-09-28
793,6:52 AM,75F,71%,12mph,Fair,2017-09-28
794,7:52 AM,76F,64%,17mph,Fair,2017-09-28
795,8:52 AM,77F,50%,20mph,Fair,2017-09-28
796,9:52 AM,78F,46%,20mph,Fair,2017-09-28
797,10:52 AM,79F,42%,20mph,Fair,2017-09-28
798,11:52 AM,79F,40%,17mph,Fair,2017-09-28
799,12:52 PM,80F,36%,18mph,Fair,2017-09-28
800,1:52 PM,80F,38%,17mph,Fair,2017-09-28
801,2:52 PM,80F,32%,16mph,Fair,2017-09-28
802,3:52 PM,80F,31%,20mph,Fair,2017-09-28
803,4:52 PM,79F,31%,17mph,Fair,2017-09-28
804,5:52 PM,76F,36%,12mph,Fair,2017-09-28
805,6:52 PM,74F,40%,12mph,Fair,2017-09-28
806,7:52 PM,72F,44%,8mph,Fair,2017-09-28
807,8:52 PM,70F,49%,7mph,Fair,2017-09-28
808,9:52 PM,69F,51%,9mph,Fair,2017-09-28
809,10:52 PM,67F,54%,10mph,Fair,2017-09-28
810,11:52 PM,67F,54%,12mph,Partly Cloudy,2017-09-29
811,12:52 AM,64F,58%,13mph,Fair,2017-09-29
812,1:52 AM,63F,58%,13mph,Fair,2017-09-29
813,2:52 AM,62F,62%,9mph,Fair,2017-09-29
814,3:52 AM,61F,64%,8mph,Fair,2017-09-29
815,4:52 AM,59F,67%,8mph,Fair,2017-09-29
816,5:52 AM,59F,67%,8mph,Fair,2017-09-29
817,6:52 AM,60F,64%,5mph,Fair,2017-09-29
818,7:52 AM,62F,62%,7mph,Fair,2017-09-29
819,8:52 AM,66F,50%,0mph,Fair,2017-09-29
820,9:52 AM,67F,45%,0mph,Fair,2017-09-29
821,10:52 AM,69F,42%,7mph,Fair,2017-09-29
822,11:52 AM,71F,41%,6mph,Partly Cloudy,2017-09-29
823,12:52 PM,72F,38%,9mph,Partly Cloudy,2017-09-29
824,1:52 PM,74F,37%,5mph,Mostly Cloudy,2017-09-29
825,2:52 PM,74F,37%,5mph,Mostly Cloudy,2017-09-29
826,3:52 PM,74F,35%,12mph,Partly Cloudy,2017-09-29
827,4:52 PM,73F,37%,9mph,Fair,2017-09-29
828,5:52 PM,71F,39%,0mph,Fair,2017-09-29
829,6:52 PM,69F,53%,5mph,Fair,2017-09-29
830,7:52 PM,66F,63%,8mph,Fair,2017-09-29
831,8:21 PM,66F,60%,7mph,Partly Cloudy,2017-09-29
832,8:52 PM,64F,65%,5mph,Fair,2017-09-29
833,9:52 PM,64F,65%,3mph,Partly Cloudy,2017-09-29
834,10:52 PM,64F,72%,5mph,Mostly Cloudy,2017-09-29
835,11:52 PM,66F,63%,8mph,Cloudy,2017-09-30
836,12:19 AM,66F,59%,10mph,Cloudy,2017-09-30
837,12:52 AM,65F,63%,7mph,Cloudy,2017-09-30
838,1:52 AM,65F,61%,8mph,Cloudy,2017-09-30
839,2:52 AM,65F,61%,17mph,Cloudy,2017-09-30
840,3:52 AM,63F,65%,13mph,Partly Cloudy,2017-09-30
841,4:52 AM,62F,62%,5mph,Fair,2017-09-30
842,5:52 AM,60F,64%,15mph,Fair,2017-09-30
843,6:52 AM,59F,67%,10mph,Fair,2017-09-30
844,7:52 AM,61F,58%,18mph,Fair,2017-09-30
845,8:52 AM,63F,52%,15mph,Partly Cloudy,2017-09-30
846,9:52 AM,66F,48%,18mph,Partly Cloudy,2017-09-30
847,10:52 AM,67F,45%,22mph,Mostly Cloudy / Windy,2017-09-30
848,11:52 AM,65F,48%,18mph,Mostly Cloudy,2017-09-30
849,12:52 PM,66F,45%,18mph,Mostly Cloudy,2017-09-30
850,1:52 PM,69F,39%,22mph,Mostly Cloudy / Windy,2017-09-30
851,2:52 PM,69F,38%,17mph,Mostly Cloudy,2017-09-30
852,3:52 PM,67F,40%,18mph,Mostly Cloudy,2017-09-30
853,4:52 PM,66F,43%,16mph,Partly Cloudy,2017-09-30
854,4:56 PM,66F,43%,18mph,Partly Cloudy,2017-09-30
855,5:52 PM,63F,46%,17mph,Fair,2017-09-30
856,6:52 PM,62F,50%,17mph,Fair,2017-09-30
857,7:52 PM,61F,52%,17mph,Fair,2017-09-30
858,8:52 PM,60F,55%,12mph,Fair,2017-09-30
859,9:52 PM,58F,58%,14mph,Fair,2017-09-30
860,10:52 PM,58F,58%,15mph,Fair,2017-09-30
