,time,temp,hum,wind,weather,date
874,11:32 AM,77F,96%,3mph,Light Rain,2017-07-28
875,11:34 AM,77F,96%,0mph,Light Rain,2017-07-28
876,11:38 AM,78F,93%,0mph,Light Rain,2017-07-28
877,11:48 AM,77F,94%,5mph,Light Rain with Thunder,2017-07-28
878,11:52 AM,77F,94%,6mph,Light Rain with Thunder,2017-07-28
879,11:56 AM,77F,96%,5mph,Light Rain with Thunder,2017-07-28
880,12:01 PM,77F,94%,7mph,Light Rain with Thunder,2017-07-28
881,12:06 PM,77F,94%,7mph,Light Rain,2017-07-28
882,12:52 PM,76F,97%,13mph,Cloudy,2017-07-28
883,1:28 PM,76F,97%,13mph,Light Rain,2017-07-28
884,1:46 PM,75F,94%,8mph,Light Rain,2017-07-28
885,1:52 PM,76F,97%,6mph,Rain,2017-07-28
886,1:59 PM,75F,96%,5mph,Heavy T-Storm,2017-07-28
887,2:11 PM,75F,94%,13mph,Heavy T-Storm,2017-07-28
888,2:46 PM,73F,100%,9mph,Heavy T-Storm,2017-07-28
889,2:52 PM,74F,97%,10mph,Heavy T-Storm,2017-07-28
890,3:04 PM,73F,96%,13mph,T-Storm,2017-07-28
891,3:07 PM,73F,96%,15mph,T-Storm,2017-07-28
892,3:24 PM,74F,93%,13mph,Heavy T-Storm,2017-07-28
893,3:36 PM,74F,93%,12mph,Heavy T-Storm,2017-07-28
894,3:52 PM,73F,96%,13mph,Heavy Rain,2017-07-28
895,3:56 PM,73F,96%,13mph,Heavy Rain,2017-07-28
896,4:10 PM,74F,91%,12mph,Heavy Rain,2017-07-28
897,4:18 PM,73F,93%,9mph,Heavy Rain,2017-07-28
898,4:21 PM,73F,93%,8mph,Heavy T-Storm,2017-07-28
899,4:52 PM,72F,97%,13mph,T-Storm,2017-07-28
900,5:02 PM,72F,97%,13mph,Light Rain with Thunder,2017-07-28
901,5:34 PM,73F,96%,9mph,Light Rain with Thunder,2017-07-28
902,5:52 PM,73F,96%,8mph,Light Rain with Thunder,2017-07-28
903,6:31 PM,73F,93%,9mph,T-Storm,2017-07-28
904,6:41 PM,73F,93%,7mph,Light Rain,2017-07-28
905,6:52 PM,74F,93%,8mph,Cloudy,2017-07-28
906,7:00 PM,74F,91%,9mph,Cloudy,2017-07-28
907,7:52 PM,74F,91%,8mph,Cloudy,2017-07-28
908,8:07 PM,74F,93%,6mph,Cloudy,2017-07-28
909,8:29 PM,73F,96%,6mph,Heavy Rain,2017-07-28
910,8:35 PM,73F,96%,7mph,Heavy Rain,2017-07-28
911,8:43 PM,73F,96%,3mph,Heavy Rain,2017-07-28
912,8:50 PM,72F,100%,3mph,Heavy Rain,2017-07-28
913,8:52 PM,72F,100%,0mph,Heavy Rain,2017-07-28
914,8:55 PM,72F,100%,3mph,Heavy Rain,2017-07-28
915,9:03 PM,72F,100%,6mph,Heavy Rain,2017-07-28
916,9:06 PM,72F,100%,7mph,Heavy Rain,2017-07-28
917,9:24 PM,72F,100%,9mph,Light Rain,2017-07-28
918,9:40 PM,72F,97%,7mph,Light Rain,2017-07-28
919,9:52 PM,73F,93%,8mph,Light Rain,2017-07-28
920,9:59 PM,73F,96%,9mph,Cloudy,2017-07-28
921,10:09 PM,73F,96%,13mph,Cloudy,2017-07-28
922,10:26 PM,73F,96%,12mph,Rain,2017-07-28
923,10:37 PM,73F,96%,14mph,Rain,2017-07-28
924,10:44 PM,73F,96%,16mph,Heavy Rain,2017-07-28
925,10:52 PM,73F,96%,16mph,Light Rain,2017-07-28
926,11:04 PM,73F,96%,17mph,Rain,2017-07-29
927,11:11 PM,73F,96%,15mph,Light Rain,2017-07-29
928,11:24 PM,73F,96%,10mph,Heavy Rain,2017-07-29
929,11:29 PM,72F,100%,14mph,Heavy Rain,2017-07-29
930,11:37 PM,72F,100%,17mph,Heavy Rain,2017-07-29
931,11:43 PM,72F,100%,15mph,Heavy Rain,2017-07-29
932,11:52 PM,72F,97%,22mph,Heavy Rain / Windy,2017-07-29
933,12:00 AM,71F,100%,21mph,Heavy Rain / Windy,2017-07-29
934,12:08 AM,71F,100%,18mph,Heavy Rain,2017-07-29
935,12:19 AM,71F,100%,15mph,Heavy Rain,2017-07-29
936,12:31 AM,71F,96%,18mph,Heavy Rain,2017-07-29
937,12:52 AM,71F,96%,14mph,Light Rain,2017-07-29
938,1:21 AM,72F,93%,16mph,Cloudy,2017-07-29
939,1:52 AM,71F,96%,16mph,Cloudy,2017-07-29
940,2:18 AM,71F,93%,16mph,Light Rain,2017-07-29
941,2:45 AM,71F,93%,14mph,Thunder in the Vicinity,2017-07-29
942,2:52 AM,71F,93%,14mph,Thunder in the Vicinity,2017-07-29
943,3:06 AM,71F,93%,10mph,Cloudy,2017-07-29
944,3:24 AM,71F,96%,10mph,Cloudy,2017-07-29
945,3:50 AM,72F,94%,10mph,Cloudy,2017-07-29
946,3:52 AM,72F,93%,10mph,Light Rain,2017-07-29
947,4:47 AM,72F,88%,14mph,Cloudy,2017-07-29
948,4:52 AM,72F,91%,13mph,Cloudy,2017-07-29
949,5:14 AM,72F,87%,13mph,Cloudy,2017-07-29
950,5:40 AM,72F,87%,12mph,Cloudy,2017-07-29
951,5:52 AM,72F,87%,12mph,Cloudy,2017-07-29
952,6:52 AM,72F,87%,16mph,Mostly Cloudy,2017-07-29
953,6:55 AM,72F,87%,16mph,Cloudy,2017-07-29
954,7:39 AM,71F,84%,17mph,Cloudy,2017-07-29
955,7:46 AM,72F,83%,17mph,Cloudy,2017-07-29
956,7:52 AM,70F,87%,16mph,Light Rain,2017-07-29
957,8:33 AM,72F,81%,18mph,Mostly Cloudy,2017-07-29
958,8:52 AM,74F,76%,21mph,Mostly Cloudy / Windy,2017-07-29
959,9:08 AM,73F,76%,20mph,Cloudy,2017-07-29
960,9:24 AM,74F,76%,18mph,Cloudy,2017-07-29
961,9:52 AM,73F,76%,23mph,Cloudy / Windy,2017-07-29
962,9:59 AM,73F,73%,24mph,Cloudy / Windy,2017-07-29
963,10:12 AM,73F,71%,23mph,Cloudy / Windy,2017-07-29
964,10:52 AM,73F,71%,21mph,Cloudy / Windy,2017-07-29
965,11:52 AM,72F,76%,22mph,Light Rain / Windy,2017-07-29
966,12:16 PM,69F,84%,21mph,Light Rain / Windy,2017-07-29
967,12:19 PM,68F,87%,21mph,Rain / Windy,2017-07-29
968,12:43 PM,70F,81%,18mph,Light Rain,2017-07-29
969,12:52 PM,70F,81%,16mph,Light Rain,2017-07-29
970,1:52 PM,74F,73%,16mph,Light Rain,2017-07-29
971,2:52 PM,73F,73%,15mph,Light Rain,2017-07-29
972,3:52 PM,75F,71%,12mph,Light Rain,2017-07-29
973,4:52 PM,77F,52%,20mph,Cloudy,2017-07-29
974,5:52 PM,75F,57%,16mph,Mostly Cloudy,2017-07-29
975,6:52 PM,75F,51%,17mph,Mostly Cloudy,2017-07-29
976,7:52 PM,74F,52%,16mph,Mostly Cloudy,2017-07-29
977,8:52 PM,73F,53%,15mph,Mostly Cloudy,2017-07-29
978,9:52 PM,72F,53%,15mph,Mostly Cloudy,2017-07-29
979,10:52 PM,70F,55%,15mph,Mostly Cloudy,2017-07-29
980,11:52 PM,69F,58%,10mph,Mostly Cloudy,2017-07-30
981,12:52 AM,67F,63%,8mph,Mostly Cloudy,2017-07-30
982,1:52 AM,66F,68%,10mph,Mostly Cloudy,2017-07-30
983,2:52 AM,65F,73%,8mph,Mostly Cloudy,2017-07-30
984,3:52 AM,65F,70%,9mph,Fair,2017-07-30
985,4:52 AM,63F,72%,7mph,Fair,2017-07-30
986,5:52 AM,64F,72%,8mph,Fair,2017-07-30
987,6:52 AM,67F,68%,8mph,Fair,2017-07-30
988,7:52 AM,71F,59%,8mph,Fair,2017-07-30
989,8:52 AM,74F,55%,7mph,Fair,2017-07-30
990,9:52 AM,77F,46%,7mph,Fair,2017-07-30
991,10:52 AM,78F,45%,3mph,Fair,2017-07-30
992,11:52 AM,80F,40%,12mph,Fair,2017-07-30
993,12:52 PM,81F,39%,9mph,Fair,2017-07-30
994,1:52 PM,83F,39%,8mph,Fair,2017-07-30
995,2:52 PM,83F,39%,12mph,Fair,2017-07-30
996,3:52 PM,83F,38%,9mph,Fair,2017-07-30
997,4:52 PM,83F,37%,7mph,Fair,2017-07-30
998,5:52 PM,82F,39%,7mph,Fair,2017-07-30
999,6:52 PM,80F,42%,8mph,Fair,2017-07-30
1000,7:52 PM,76F,50%,6mph,Fair,2017-07-30
1001,8:52 PM,75F,64%,5mph,Fair,2017-07-30
1002,9:52 PM,74F,62%,0mph,Fair,2017-07-30
1003,10:52 PM,72F,66%,5mph,Partly Cloudy,2017-07-30
1004,11:52 PM,70F,73%,3mph,Fair,2017-07-31
1005,12:52 AM,69F,81%,3mph,Fair,2017-07-31
1006,1:52 AM,67F,81%,0mph,Fair,2017-07-31
1007,2:52 AM,68F,78%,0mph,Fair,2017-07-31
1008,3:52 AM,67F,87%,0mph,Fair,2017-07-31
1009,4:52 AM,67F,84%,0mph,Fair,2017-07-31
1010,5:52 AM,68F,81%,0mph,Fair,2017-07-31
1011,6:52 AM,71F,73%,0mph,Partly Cloudy,2017-07-31
1012,7:52 AM,76F,58%,6mph,Mostly Cloudy,2017-07-31
1013,8:52 AM,77F,62%,3mph,Mostly Cloudy,2017-07-31
1014,9:52 AM,83F,49%,3mph,Partly Cloudy,2017-07-31
1015,10:52 AM,84F,46%,0mph,Fair,2017-07-31
1016,11:52 AM,86F,44%,6mph,Partly Cloudy,2017-07-31
1017,12:52 PM,88F,43%,7mph,Partly Cloudy,2017-07-31
1018,1:52 PM,87F,43%,0mph,Partly Cloudy,2017-07-31
1019,2:52 PM,91F,39%,0mph,Partly Cloudy,2017-07-31
1020,3:52 PM,88F,40%,3mph,Mostly Cloudy,2017-07-31
1021,4:52 PM,88F,42%,0mph,Mostly Cloudy,2017-07-31
1022,5:52 PM,88F,43%,7mph,Mostly Cloudy,2017-07-31
1023,6:52 PM,83F,58%,10mph,Partly Cloudy,2017-07-31
1024,7:52 PM,80F,64%,6mph,Fair,2017-07-31
1025,8:52 PM,78F,74%,5mph,Fair,2017-07-31
1026,9:52 PM,77F,74%,7mph,Fair,2017-07-31
1027,10:52 PM,76F,74%,3mph,Partly Cloudy,2017-07-31
