,time,temp,hum,wind,weather,date
740,1:52 PM,83F,37%,5mph,Mostly Cloudy,2017-08-24
741,2:52 PM,84F,35%,3mph,Partly Cloudy,2017-08-24
742,3:52 PM,82F,35%,0mph,Partly Cloudy,2017-08-24
743,4:52 PM,81F,41%,3mph,Fair,2017-08-24
744,5:52 PM,79F,45%,7mph,Partly Cloudy,2017-08-24
745,6:52 PM,78F,46%,7mph,Partly Cloudy,2017-08-24
746,7:52 PM,77F,48%,7mph,Partly Cloudy,2017-08-24
747,8:52 PM,75F,62%,7mph,Partly Cloudy,2017-08-24
748,9:52 PM,74F,68%,5mph,Cloudy,2017-08-24
749,10:52 PM,74F,68%,6mph,Cloudy,2017-08-24
750,11:02 PM,74F,66%,6mph,Cloudy,2017-08-25
751,11:52 PM,72F,71%,9mph,Cloudy,2017-08-25
752,12:52 AM,71F,73%,8mph,Light Rain,2017-08-25
753,1:52 AM,69F,75%,8mph,Light Rain,2017-08-25
754,2:52 AM,67F,87%,9mph,Cloudy,2017-08-25
755,3:52 AM,67F,87%,6mph,Cloudy,2017-08-25
756,4:20 AM,66F,87%,3mph,Cloudy,2017-08-25
757,4:52 AM,66F,84%,0mph,Fair,2017-08-25
758,5:52 AM,66F,84%,6mph,Fair,2017-08-25
759,6:52 AM,68F,84%,7mph,Fair,2017-08-25
760,7:52 AM,70F,76%,8mph,Fair,2017-08-25
761,8:52 AM,72F,71%,7mph,Fair,2017-08-25
762,9:52 AM,74F,64%,5mph,Fair,2017-08-25
763,10:52 AM,76F,60%,3mph,Mostly Cloudy,2017-08-25
764,11:52 AM,76F,58%,8mph,Mostly Cloudy,2017-08-25
765,12:52 PM,78F,52%,5mph,Mostly Cloudy,2017-08-25
766,1:52 PM,78F,50%,6mph,Partly Cloudy,2017-08-25
767,2:52 PM,80F,45%,6mph,Partly Cloudy,2017-08-25
768,3:52 PM,80F,47%,5mph,Partly Cloudy,2017-08-25
769,4:52 PM,78F,48%,5mph,Mostly Cloudy,2017-08-25
770,5:52 PM,78F,50%,8mph,Mostly Cloudy,2017-08-25
771,6:52 PM,77F,52%,9mph,Mostly Cloudy,2017-08-25
772,7:52 PM,75F,57%,10mph,Mostly Cloudy,2017-08-25
773,8:52 PM,74F,66%,10mph,Partly Cloudy,2017-08-25
774,9:52 PM,73F,68%,7mph,Fair,2017-08-25
775,10:52 PM,72F,68%,7mph,Partly Cloudy,2017-08-25
776,11:52 PM,71F,70%,6mph,Fair,2017-08-26
777,12:52 AM,69F,78%,3mph,Fair,2017-08-26
778,1:52 AM,67F,84%,6mph,Fair,2017-08-26
779,2:52 AM,67F,84%,5mph,Fair,2017-08-26
780,3:52 AM,67F,81%,5mph,Fair,2017-08-26
781,4:52 AM,67F,76%,7mph,Partly Cloudy,2017-08-26
782,5:52 AM,67F,76%,6mph,Mostly Cloudy,2017-08-26
783,6:52 AM,67F,79%,6mph,Mostly Cloudy,2017-08-26
784,7:52 AM,71F,68%,7mph,Fair,2017-08-26
785,8:52 AM,73F,68%,8mph,Fair,2017-08-26
786,9:52 AM,76F,54%,7mph,Partly Cloudy,2017-08-26
787,10:52 AM,79F,50%,7mph,Mostly Cloudy,2017-08-26
788,11:52 AM,78F,52%,6mph,Mostly Cloudy,2017-08-26
789,12:52 PM,80F,45%,6mph,Mostly Cloudy,2017-08-26
790,1:52 PM,80F,45%,5mph,Mostly Cloudy,2017-08-26
791,2:52 PM,79F,47%,7mph,Mostly Cloudy,2017-08-26
792,3:52 PM,79F,45%,8mph,Partly Cloudy,2017-08-26
793,4:52 PM,78F,45%,9mph,Partly Cloudy,2017-08-26
794,5:52 PM,77F,52%,8mph,Fair,2017-08-26
795,6:52 PM,75F,53%,7mph,Partly Cloudy,2017-08-26
796,7:52 PM,74F,59%,8mph,Partly Cloudy,2017-08-26
797,8:52 PM,73F,61%,7mph,Partly Cloudy,2017-08-26
798,9:52 PM,72F,64%,6mph,Mostly Cloudy,2017-08-26
799,10:52 PM,71F,68%,3mph,Mostly Cloudy,2017-08-26
800,11:52 PM,70F,73%,6mph,Cloudy,2017-08-27
801,12:52 AM,69F,78%,6mph,Cloudy,2017-08-27
802,1:52 AM,68F,76%,5mph,Mostly Cloudy,2017-08-27
803,2:52 AM,67F,81%,3mph,Mostly Cloudy,2017-08-27
804,3:52 AM,66F,84%,6mph,Mostly Cloudy,2017-08-27
805,4:52 AM,66F,81%,0mph,Mostly Cloudy,2017-08-27
806,5:52 AM,66F,84%,5mph,Cloudy,2017-08-27
807,6:52 AM,67F,81%,7mph,Mostly Cloudy,2017-08-27
808,7:52 AM,70F,78%,7mph,Mostly Cloudy,2017-08-27
809,8:52 AM,73F,64%,9mph,Cloudy,2017-08-27
810,9:52 AM,76F,54%,9mph,Mostly Cloudy,2017-08-27
811,10:52 AM,76F,52%,7mph,Mostly Cloudy,2017-08-27
812,11:52 AM,78F,48%,6mph,Mostly Cloudy,2017-08-27
813,12:52 PM,79F,42%,10mph,Mostly Cloudy,2017-08-27
814,1:52 PM,78F,45%,15mph,Mostly Cloudy,2017-08-27
815,2:52 PM,77F,45%,12mph,Cloudy,2017-08-27
816,3:52 PM,78F,45%,7mph,Cloudy,2017-08-27
817,4:52 PM,77F,46%,10mph,Mostly Cloudy,2017-08-27
818,5:52 PM,75F,50%,10mph,Mostly Cloudy,2017-08-27
819,6:52 PM,73F,53%,9mph,Partly Cloudy,2017-08-27
820,7:52 PM,72F,55%,7mph,Fair,2017-08-27
821,8:52 PM,71F,61%,10mph,Fair,2017-08-27
822,9:52 PM,70F,65%,9mph,Partly Cloudy,2017-08-27
823,10:52 PM,69F,70%,8mph,Partly Cloudy,2017-08-27
824,11:52 PM,68F,73%,5mph,Partly Cloudy,2017-08-28
825,12:52 AM,67F,79%,8mph,Partly Cloudy,2017-08-28
826,1:52 AM,66F,78%,6mph,Partly Cloudy,2017-08-28
827,2:52 AM,67F,76%,6mph,Mostly Cloudy,2017-08-28
828,3:52 AM,67F,76%,6mph,Partly Cloudy,2017-08-28
829,4:52 AM,65F,81%,8mph,Partly Cloudy,2017-08-28
830,5:52 AM,64F,87%,10mph,Mostly Cloudy,2017-08-28
831,6:52 AM,65F,81%,10mph,Mostly Cloudy,2017-08-28
832,7:52 AM,68F,76%,9mph,Mostly Cloudy,2017-08-28
833,8:52 AM,71F,68%,8mph,Cloudy,2017-08-28
834,9:52 AM,73F,64%,17mph,Cloudy,2017-08-28
835,10:52 AM,74F,57%,15mph,Cloudy,2017-08-28
836,11:52 AM,76F,54%,15mph,Cloudy,2017-08-28
837,12:52 PM,76F,52%,12mph,Cloudy,2017-08-28
838,1:52 PM,77F,48%,7mph,Cloudy,2017-08-28
839,2:52 PM,78F,50%,16mph,Mostly Cloudy,2017-08-28
840,3:52 PM,76F,56%,15mph,Mostly Cloudy,2017-08-28
841,4:52 PM,75F,55%,16mph,Mostly Cloudy,2017-08-28
842,5:52 PM,73F,59%,15mph,Cloudy,2017-08-28
843,6:52 PM,72F,57%,13mph,Cloudy,2017-08-28
844,7:52 PM,70F,63%,8mph,Cloudy,2017-08-28
845,8:52 PM,70F,63%,9mph,Cloudy,2017-08-28
846,9:52 PM,69F,65%,8mph,Cloudy,2017-08-28
847,10:52 PM,69F,68%,8mph,Cloudy,2017-08-28
848,11:52 AM,68F,96%,9mph,Light Rain,2017-08-29
849,12:52 PM,68F,96%,13mph,Light Rain,2017-08-29
850,1:20 PM,68F,96%,12mph,Light Rain,2017-08-29
851,1:25 PM,68F,96%,10mph,Rain,2017-08-29
852,1:52 PM,68F,96%,12mph,Rain,2017-08-29
853,2:00 PM,68F,96%,12mph,Light Rain,2017-08-29
854,2:20 PM,68F,96%,12mph,Rain,2017-08-29
855,2:38 PM,68F,96%,13mph,Rain,2017-08-29
856,2:40 PM,68F,96%,13mph,Light Rain,2017-08-29
857,2:52 PM,68F,96%,13mph,Rain,2017-08-29
858,3:02 PM,68F,96%,9mph,Rain,2017-08-29
859,3:06 PM,68F,96%,10mph,Rain,2017-08-29
860,3:14 PM,68F,96%,10mph,Rain,2017-08-29
861,3:17 PM,68F,96%,10mph,Rain,2017-08-29
862,3:23 PM,69F,96%,12mph,Rain,2017-08-29
863,3:41 PM,68F,96%,12mph,Rain,2017-08-29
864,3:46 PM,68F,94%,13mph,Rain,2017-08-29
865,3:52 PM,68F,96%,12mph,Light Rain,2017-08-29
866,3:58 PM,68F,96%,13mph,Light Rain,2017-08-29
867,4:00 PM,68F,96%,12mph,Light Rain,2017-08-29
868,4:27 PM,69F,93%,16mph,Light Rain,2017-08-29
869,4:52 PM,68F,93%,13mph,Light Rain,2017-08-29
870,4:54 PM,68F,93%,14mph,Light Rain,2017-08-29
871,5:37 PM,68F,93%,12mph,Light Rain,2017-08-29
872,5:52 PM,68F,93%,10mph,Cloudy,2017-08-29
873,6:06 PM,68F,93%,14mph,Cloudy,2017-08-29
874,6:15 PM,68F,93%,14mph,Light Drizzle,2017-08-29
875,6:19 PM,68F,96%,14mph,Light Rain,2017-08-29
876,6:22 PM,68F,93%,10mph,Light Rain,2017-08-29
877,6:25 PM,68F,93%,9mph,Light Rain,2017-08-29
878,6:28 PM,67F,97%,12mph,Light Rain,2017-08-29
879,6:31 PM,67F,97%,15mph,Light Rain,2017-08-29
880,6:34 PM,67F,97%,14mph,Light Rain,2017-08-29
881,6:45 PM,67F,97%,15mph,Light Rain,2017-08-29
882,6:52 PM,67F,97%,13mph,Cloudy,2017-08-29
883,6:59 PM,67F,97%,12mph,Cloudy,2017-08-29
884,7:16 PM,67F,93%,14mph,Cloudy,2017-08-29
885,7:21 PM,67F,93%,14mph,Cloudy,2017-08-29
886,7:33 PM,67F,93%,13mph,Cloudy,2017-08-29
887,7:52 PM,67F,93%,12mph,Cloudy,2017-08-29
888,8:52 PM,67F,90%,13mph,Cloudy,2017-08-29
889,8:57 PM,67F,90%,15mph,Cloudy,2017-08-29
890,9:16 PM,67F,90%,13mph,Cloudy,2017-08-29
891,9:47 PM,66F,88%,13mph,Cloudy,2017-08-29
892,9:52 PM,66F,90%,14mph,Cloudy,2017-08-29
893,10:17 PM,66F,90%,9mph,Cloudy,2017-08-29
894,10:52 PM,65F,90%,13mph,Cloudy,2017-08-29
895,11:47 PM,64F,94%,12mph,Cloudy,2017-08-30
896,11:52 PM,65F,90%,10mph,Cloudy,2017-08-30
897,12:52 AM,64F,90%,13mph,Cloudy,2017-08-30
898,1:24 AM,64F,90%,9mph,Cloudy,2017-08-30
899,1:52 AM,64F,90%,10mph,Cloudy,2017-08-30
900,2:52 AM,64F,87%,9mph,Cloudy,2017-08-30
901,3:52 AM,63F,90%,8mph,Cloudy,2017-08-30
902,4:52 AM,62F,93%,9mph,Partly Cloudy,2017-08-30
903,5:46 AM,63F,94%,7mph,Mostly Cloudy,2017-08-30
904,5:52 AM,62F,93%,8mph,Mostly Cloudy,2017-08-30
905,6:52 AM,63F,90%,7mph,Mostly Cloudy,2017-08-30
906,7:52 AM,67F,79%,9mph,Mostly Cloudy,2017-08-30
907,8:52 AM,69F,73%,5mph,Mostly Cloudy,2017-08-30
908,9:52 AM,72F,68%,6mph,Mostly Cloudy,2017-08-30
909,10:13 AM,73F,66%,5mph,Mostly Cloudy,2017-08-30
910,10:52 AM,73F,64%,0mph,Mostly Cloudy,2017-08-30
911,11:52 AM,75F,55%,3mph,Mostly Cloudy,2017-08-30
912,12:52 PM,76F,56%,5mph,Mostly Cloudy,2017-08-30
913,1:49 PM,77F,57%,6mph,Cloudy,2017-08-30
914,1:52 PM,77F,56%,6mph,Cloudy,2017-08-30
915,2:52 PM,77F,54%,3mph,Mostly Cloudy,2017-08-30
916,3:52 PM,78F,52%,5mph,Mostly Cloudy,2017-08-30
917,4:52 PM,78F,52%,7mph,Mostly Cloudy,2017-08-30
918,5:52 PM,76F,64%,7mph,Mostly Cloudy,2017-08-30
919,6:52 PM,75F,64%,9mph,Cloudy,2017-08-30
920,7:52 PM,72F,73%,6mph,Partly Cloudy,2017-08-30
921,8:52 PM,71F,78%,5mph,Partly Cloudy,2017-08-30
922,9:52 PM,71F,81%,0mph,Cloudy,2017-08-30
923,10:52 PM,70F,84%,6mph,Cloudy,2017-08-30
924,11:52 PM,71F,78%,7mph,Cloudy,2017-08-31
925,12:52 AM,70F,81%,7mph,Mostly Cloudy,2017-08-31
926,1:52 AM,69F,87%,3mph,Cloudy,2017-08-31
927,2:52 AM,69F,87%,3mph,Fair,2017-08-31
928,3:52 AM,68F,93%,6mph,Partly Cloudy,2017-08-31
929,4:52 AM,68F,93%,3mph,Partly Cloudy,2017-08-31
930,5:52 AM,68F,93%,3mph,Mostly Cloudy,2017-08-31
931,6:52 AM,70F,87%,3mph,Mostly Cloudy,2017-08-31
932,7:52 AM,72F,84%,3mph,Mostly Cloudy,2017-08-31
933,8:52 AM,76F,74%,3mph,Cloudy,2017-08-31
934,9:52 AM,79F,66%,8mph,Cloudy,2017-08-31
935,10:52 AM,81F,60%,10mph,Cloudy,2017-08-31
936,11:52 AM,82F,58%,6mph,Mostly Cloudy,2017-08-31
937,12:52 PM,84F,51%,10mph,Mostly Cloudy,2017-08-31
938,1:52 PM,85F,46%,8mph,Mostly Cloudy,2017-08-31
939,2:52 PM,83F,49%,10mph,Mostly Cloudy,2017-08-31
940,3:52 PM,83F,49%,8mph,Mostly Cloudy,2017-08-31
941,4:52 PM,82F,52%,3mph,Mostly Cloudy,2017-08-31
942,5:52 PM,82F,52%,5mph,Fair,2017-08-31
943,6:52 PM,80F,58%,5mph,Cloudy,2017-08-31
944,7:52 PM,80F,58%,5mph,Cloudy,2017-08-31
945,8:52 PM,78F,71%,0mph,Fair,2017-08-31
946,9:14 PM,77F,71%,10mph,Cloudy,2017-08-31
947,9:52 PM,76F,67%,12mph,Cloudy,2017-08-31
948,10:52 PM,74F,68%,10mph,Cloudy,2017-08-31
