,time,temp,hum,wind,weather,date
20,8:52 PM,34F,40%,6mph,Cloudy,2017-12-26
21,9:52 PM,34F,40%,6mph,Cloudy,2017-12-26
22,10:52 PM,33F,42%,6mph,Cloudy,2017-12-26
23,11:52 PM,33F,43%,5mph,Cloudy,2017-12-26
0,12:52 AM,33F,46%,10mph,Cloudy,2017-12-27
1,1:52 AM,33F,46%,7mph,Cloudy,2017-12-27
2,2:52 AM,33F,43%,6mph,Cloudy,2017-12-27
3,3:52 AM,32F,50%,5mph,Cloudy,2017-12-27
4,4:52 AM,32F,50%,7mph,Cloudy,2017-12-27
5,5:52 AM,32F,52%,9mph,Cloudy,2017-12-27
6,6:52 AM,32F,52%,7mph,Cloudy,2017-12-27
7,7:52 AM,32F,52%,7mph,Cloudy,2017-12-27
8,8:52 AM,31F,59%,14mph,Cloudy,2017-12-27
9,9:52 AM,30F,56%,13mph,Cloudy,2017-12-27
10,10:52 AM,30F,51%,13mph,Cloudy,2017-12-27
11,11:52 AM,31F,54%,12mph,Mostly Cloudy,2017-12-27
12,12:52 PM,29F,56%,13mph,Mostly Cloudy,2017-12-27
13,1:52 PM,29F,54%,12mph,Mostly Cloudy,2017-12-27
14,2:52 PM,29F,56%,12mph,Mostly Cloudy,2017-12-27
15,3:52 PM,29F,45%,13mph,Mostly Cloudy,2017-12-27
16,4:52 PM,27F,45%,15mph,Mostly Cloudy,2017-12-27
17,5:52 PM,26F,41%,17mph,Partly Cloudy,2017-12-27
18,6:52 PM,25F,36%,13mph,Partly Cloudy,2017-12-27
19,7:52 PM,23F,34%,21mph,Partly Cloudy / Windy,2017-12-27
20,8:52 PM,22F,37%,17mph,Partly Cloudy,2017-12-27
21,9:52 PM,21F,40%,17mph,Partly Cloudy,2017-12-27
22,10:52 PM,20F,42%,15mph,Mostly Cloudy,2017-12-27
23,11:52 PM,19F,43%,16mph,Cloudy,2017-12-27
0,12:52 AM,19F,42%,18mph,Cloudy,2017-12-28
1,1:52 AM,18F,44%,20mph,Cloudy,2017-12-28
2,2:52 AM,17F,45%,12mph,Fair,2017-12-28
3,3:52 AM,16F,49%,12mph,Partly Cloudy,2017-12-28
4,4:52 AM,16F,49%,15mph,Cloudy,2017-12-28
5,5:52 AM,16F,49%,15mph,Mostly Cloudy,2017-12-28
6,6:52 AM,16F,49%,13mph,Mostly Cloudy,2017-12-28
7,7:52 AM,17F,50%,13mph,Mostly Cloudy,2017-12-28
8,8:52 AM,18F,48%,14mph,Partly Cloudy,2017-12-28
9,9:52 AM,20F,40%,13mph,Partly Cloudy,2017-12-28
10,10:52 AM,22F,37%,12mph,Fair,2017-12-28
11,11:52 AM,23F,34%,8mph,Partly Cloudy,2017-12-28
12,12:52 PM,24F,32%,5mph,Mostly Cloudy,2017-12-28
13,1:52 PM,24F,34%,10mph,Mostly Cloudy,2017-12-28
14,2:52 PM,24F,35%,14mph,Mostly Cloudy,2017-12-28
15,3:52 PM,24F,35%,13mph,Fair,2017-12-28
16,4:52 PM,22F,37%,8mph,Fair,2017-12-28
17,5:52 PM,22F,38%,9mph,Fair,2017-12-28
18,6:52 PM,21F,42%,9mph,Fair,2017-12-28
19,7:52 PM,20F,44%,5mph,Fair,2017-12-28
20,8:52 PM,20F,44%,6mph,Fair,2017-12-28
21,9:52 PM,20F,44%,6mph,Fair,2017-12-28
22,10:52 PM,19F,46%,7mph,Fair,2017-12-28
23,11:52 PM,20F,44%,7mph,Partly Cloudy,2017-12-28
0,12:19 AM,20F,44%,6mph,Mostly Cloudy,2017-12-29
1,12:52 AM,21F,46%,8mph,Cloudy,2017-12-29
2,1:52 AM,20F,44%,7mph,Cloudy,2017-12-29
3,2:52 AM,20F,46%,3mph,Cloudy,2017-12-29
4,3:52 AM,20F,44%,3mph,Cloudy,2017-12-29
5,4:52 AM,21F,44%,7mph,Cloudy,2017-12-29
6,5:52 AM,21F,46%,0mph,Cloudy,2017-12-29
7,6:52 AM,21F,53%,6mph,Cloudy,2017-12-29
8,7:52 AM,20F,57%,3mph,Cloudy,2017-12-29
9,8:52 AM,22F,55%,3mph,Partly Cloudy,2017-12-29
10,9:52 AM,25F,46%,7mph,Mostly Cloudy,2017-12-29
11,10:52 AM,27F,34%,6mph,Mostly Cloudy,2017-12-29
12,11:52 AM,28F,36%,10mph,Cloudy,2017-12-29
13,12:52 PM,29F,35%,5mph,Mostly Cloudy,2017-12-29
14,1:52 PM,31F,32%,12mph,Mostly Cloudy,2017-12-29
15,2:52 PM,31F,35%,9mph,Partly Cloudy,2017-12-29
16,3:52 PM,31F,37%,10mph,Fair,2017-12-29
17,4:52 PM,28F,43%,8mph,Partly Cloudy,2017-12-29
18,5:52 PM,26F,47%,9mph,Partly Cloudy,2017-12-29
19,6:52 PM,27F,47%,13mph,Partly Cloudy,2017-12-29
20,7:52 PM,26F,49%,13mph,Cloudy,2017-12-29
21,8:52 PM,26F,47%,12mph,Cloudy,2017-12-29
22,9:52 PM,25F,51%,10mph,Partly Cloudy,2017-12-29
23,10:52 PM,24F,48%,8mph,Mostly Cloudy,2017-12-29
24,11:52 PM,24F,48%,8mph,Cloudy,2017-12-29
0,12:30 AM,24F,48%,6mph,Cloudy,2017-12-30
1,12:52 AM,24F,48%,6mph,Cloudy,2017-12-30
2,1:18 AM,24F,48%,0mph,Cloudy,2017-12-30
3,1:52 AM,24F,48%,3mph,Cloudy,2017-12-30
4,1:58 AM,24F,48%,0mph,Cloudy,2017-12-30
5,2:52 AM,23F,72%,5mph,Light Snow,2017-12-30
6,3:02 AM,23F,74%,6mph,Light Snow,2017-12-30
7,3:10 AM,22F,82%,6mph,Light Snow,2017-12-30
8,3:27 AM,22F,85%,7mph,Light Snow,2017-12-30
9,3:38 AM,22F,89%,7mph,Light Snow,2017-12-30
10,3:52 AM,22F,89%,7mph,Light Snow,2017-12-30
11,3:55 AM,22F,89%,6mph,Light Snow,2017-12-30
12,4:08 AM,22F,89%,8mph,Light Snow,2017-12-30
13,4:16 AM,22F,89%,10mph,Light Snow,2017-12-30
14,4:35 AM,22F,89%,9mph,Light Snow,2017-12-30
15,4:48 AM,21F,93%,6mph,Light Snow,2017-12-30
16,4:52 AM,22F,92%,5mph,Light Snow,2017-12-30
17,4:57 AM,22F,92%,5mph,Light Snow,2017-12-30
18,5:22 AM,22F,89%,6mph,Cloudy,2017-12-30
19,5:52 AM,23F,85%,9mph,Cloudy,2017-12-30
20,6:52 AM,23F,81%,7mph,Cloudy,2017-12-30
21,7:17 AM,23F,81%,5mph,Cloudy,2017-12-30
22,7:52 AM,23F,78%,6mph,Cloudy,2017-12-30
23,8:52 AM,24F,75%,0mph,Cloudy,2017-12-30
24,9:52 AM,24F,77%,5mph,Cloudy,2017-12-30
25,10:52 AM,26F,71%,3mph,Cloudy,2017-12-30
26,11:52 AM,27F,69%,3mph,Cloudy,2017-12-30
27,12:52 PM,28F,72%,3mph,Cloudy,2017-12-30
28,1:52 PM,29F,72%,5mph,Cloudy,2017-12-30
29,2:52 PM,31F,67%,5mph,Cloudy,2017-12-30
30,3:52 PM,31F,69%,8mph,Cloudy,2017-12-30
31,4:52 PM,30F,72%,7mph,Cloudy,2017-12-30
32,5:23 PM,32F,66%,3mph,Light Snow,2017-12-30
33,5:52 PM,33F,59%,14mph,Cloudy,2017-12-30
34,6:52 PM,29F,69%,14mph,Cloudy,2017-12-30
35,7:52 PM,27F,58%,10mph,Mostly Cloudy,2017-12-30
36,8:52 PM,26F,55%,9mph,Partly Cloudy,2017-12-30
37,9:52 PM,26F,41%,21mph,Partly Cloudy / Windy,2017-12-30
38,10:52 PM,24F,51%,18mph,Light Snow,2017-12-30
39,11:52 PM,23F,53%,17mph,Partly Cloudy,2017-12-30
0,12:52 AM,22F,51%,12mph,Partly Cloudy,2017-12-31
1,1:52 AM,21F,46%,9mph,Fair,2017-12-31
2,2:52 AM,20F,48%,13mph,Fair,2017-12-31
3,3:52 AM,20F,46%,9mph,Fair,2017-12-31
4,4:52 AM,19F,47%,12mph,Partly Cloudy,2017-12-31
5,5:52 AM,19F,47%,13mph,Mostly Cloudy,2017-12-31
6,6:52 AM,19F,47%,7mph,Cloudy,2017-12-31
7,7:52 AM,18F,50%,7mph,Mostly Cloudy,2017-12-31
8,8:52 AM,19F,50%,10mph,Mostly Cloudy,2017-12-31
9,9:52 AM,20F,46%,16mph,Mostly Cloudy,2017-12-31
10,10:52 AM,21F,40%,17mph,Cloudy,2017-12-31
11,11:52 AM,22F,38%,14mph,Cloudy,2017-12-31
12,12:52 PM,23F,39%,14mph,Cloudy,2017-12-31
13,1:52 PM,22F,37%,21mph,Cloudy / Windy,2017-12-31
14,2:52 PM,21F,42%,18mph,Cloudy,2017-12-31
15,3:52 PM,20F,52%,16mph,Cloudy,2017-12-31
16,4:52 PM,19F,57%,10mph,Mostly Cloudy,2017-12-31
17,5:52 PM,20F,48%,15mph,Cloudy,2017-12-31
18,6:52 PM,19F,54%,10mph,Fair,2017-12-31
19,7:52 PM,19F,52%,10mph,Fair,2017-12-31
20,8:52 PM,18F,54%,8mph,Fair,2017-12-31
21,9:52 PM,17F,52%,10mph,Fair,2017-12-31
22,10:52 PM,17F,52%,8mph,Fair,2017-12-31
23,11:52 PM,17F,52%,14mph,Fair,2017-12-31
